,Entity Name,Plant Name,Nameplate Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Plant State,Age,emmR,emmF
6124,Northwestern Wisconsin Elec Co,Frederic Diesel,0.7,Petroleum Liquids,DFO,IC,12.0,1948.0,WI,71.0,0.08,0.055999999999999994
6125,Northwestern Wisconsin Elec Co,Frederic Diesel,0.7,Petroleum Liquids,DFO,IC,12.0,1949.0,WI,70.0,0.08,0.055999999999999994
6126,Northwestern Wisconsin Elec Co,Frederic Diesel,0.7,Petroleum Liquids,DFO,IC,12.0,1955.0,WI,64.0,0.08,0.055999999999999994
6127,Northwestern Wisconsin Elec Co,Frederic Diesel,0.6,Petroleum Liquids,DFO,IC,12.0,1955.0,WI,64.0,0.08,0.048
6128,Northwestern Wisconsin Elec Co,Frederic Diesel,1.8,Petroleum Liquids,DFO,IC,12.0,1970.0,WI,49.0,0.08,0.14400000000000002
6129,Northwestern Wisconsin Elec Co,Frederic Diesel,1.7,Petroleum Liquids,DFO,IC,9.0,1975.0,WI,44.0,0.08,0.136
6130,Northwestern Wisconsin Elec Co,Frederic Diesel,2.5,Petroleum Liquids,DFO,IC,7.0,2000.0,WI,19.0,0.08,0.2
6131,Northwestern Wisconsin Elec Co,Frederic Diesel,2.5,Petroleum Liquids,DFO,IC,7.0,2000.0,WI,19.0,0.08,0.2
6132,Northwestern Wisconsin Elec Co,Grantsburg Diesel,0.7,Petroleum Liquids,DFO,IC,3.0,1995.0,WI,24.0,0.08,0.055999999999999994
6133,Northwestern Wisconsin Elec Co,Grantsburg Diesel,0.7,Petroleum Liquids,DFO,IC,12.0,1963.0,WI,56.0,0.08,0.055999999999999994
6134,Northwestern Wisconsin Elec Co,Grantsburg Diesel,1.0,Petroleum Liquids,DFO,IC,11.0,1968.0,WI,51.0,0.08,0.08
6135,Northwestern Wisconsin Elec Co,Grantsburg Diesel,2.2,Petroleum Liquids,DFO,IC,9.0,1975.0,WI,44.0,0.08,0.17600000000000002
6136,Northwestern Wisconsin Elec Co,Grantsburg Diesel,1.8,Petroleum Liquids,DFO,IC,6.0,2007.0,WI,12.0,0.08,0.14400000000000002
6137,Wisconsin Electric Power Co,Port Washington Generating Station,167.9,Natural Gas Fired Combined Cycle,NG,CT,5.0,2008.0,WI,11.0,0.059,9.9061
6138,Wisconsin Electric Power Co,Port Washington Generating Station,167.9,Natural Gas Fired Combined Cycle,NG,CT,5.0,2008.0,WI,11.0,0.059,9.9061
6139,Wisconsin Electric Power Co,Port Washington Generating Station,167.9,Natural Gas Fired Combined Cycle,NG,CT,7.0,2005.0,WI,14.0,0.059,9.9061
6140,Wisconsin Electric Power Co,Port Washington Generating Station,167.9,Natural Gas Fired Combined Cycle,NG,CT,7.0,2005.0,WI,14.0,0.059,9.9061
6141,Wisconsin Electric Power Co,Port Washington Generating Station,268.6,Natural Gas Fired Combined Cycle,NG,CA,5.0,2008.0,WI,11.0,0.059,15.8474
6142,Wisconsin Electric Power Co,Port Washington Generating Station,268.6,Natural Gas Fired Combined Cycle,NG,CA,7.0,2005.0,WI,14.0,0.059,15.8474
6143,Wisconsin Electric Power Co,South Oak Creek,299.2,Conventional Steam Coal,RC,ST,12.0,1959.0,WI,60.0,0.1,29.92
6144,Wisconsin Electric Power Co,South Oak Creek,299.2,Conventional Steam Coal,RC,ST,12.0,1961.0,WI,58.0,0.1,29.92
6145,Wisconsin Electric Power Co,South Oak Creek,317.6,Conventional Steam Coal,RC,ST,3.0,1965.0,WI,54.0,0.1,31.760000000000005
6146,Wisconsin Electric Power Co,South Oak Creek,324.0,Conventional Steam Coal,RC,ST,10.0,1967.0,WI,52.0,0.1,32.4
6147,Wisconsin Electric Power Co,Valley (WI),136.0,Natural Gas Steam Turbine,NG,ST,6.0,1968.0,WI,51.0,0.059,8.024
6148,Wisconsin Electric Power Co,Valley (WI),136.0,Natural Gas Steam Turbine,NG,ST,3.0,1969.0,WI,50.0,0.059,8.024
6149,Wisconsin Electric Power Co,Valley (WI),2.7,Petroleum Liquids,DFO,IC,3.0,1969.0,WI,50.0,0.08,0.21600000000000003
6150,Wisconsin Electric Power Co,Appleton,1.2,Conventional Hydroelectric,WAT,HY,7.0,1980.0,WI,39.0,0.0,0.0
6151,Wisconsin Electric Power Co,Appleton,0.5,Conventional Hydroelectric,WAT,HY,8.0,1916.0,WI,103.0,0.0,0.0
6152,Wisconsin Electric Power Co,Appleton,0.5,Conventional Hydroelectric,WAT,HY,8.0,1916.0,WI,103.0,0.0,0.0
6156,Wisconsin Electric Power Co,Pine,1.6,Conventional Hydroelectric,WAT,HY,7.0,1922.0,WI,97.0,0.0,0.0
6157,Wisconsin Electric Power Co,Pine,1.6,Conventional Hydroelectric,WAT,HY,6.0,1922.0,WI,97.0,0.0,0.0
6161,Wisconsin Power & Light Co,Edgewater,413.7,Conventional Steam Coal,SUB,ST,3.0,1985.0,WI,34.0,0.1,41.370000000000005
6162,Wisconsin Power & Light Co,Kilbourn,2.5,Conventional Hydroelectric,WAT,HY,7.0,1939.0,WI,80.0,0.0,0.0
6163,Wisconsin Power & Light Co,Kilbourn,2.2,Conventional Hydroelectric,WAT,HY,7.0,1926.0,WI,93.0,0.0,0.0
6164,Wisconsin Power & Light Co,Kilbourn,2.5,Conventional Hydroelectric,WAT,HY,7.0,1935.0,WI,84.0,0.0,0.0
6165,Wisconsin Power & Light Co,Kilbourn,2.5,Conventional Hydroelectric,WAT,HY,7.0,1937.0,WI,82.0,0.0,0.0
6166,Wisconsin Power & Light Co,Prairie Du Sac,3.5,Conventional Hydroelectric,WAT,HY,10.0,1915.0,WI,104.0,0.0,0.0
6167,Wisconsin Power & Light Co,Prairie Du Sac,4.3,Conventional Hydroelectric,WAT,HY,12.0,1915.0,WI,104.0,0.0,0.0
6168,Wisconsin Power & Light Co,Prairie Du Sac,4.8,Conventional Hydroelectric,WAT,HY,3.0,1920.0,WI,99.0,0.0,0.0
6169,Wisconsin Power & Light Co,Prairie Du Sac,4.8,Conventional Hydroelectric,WAT,HY,2.0,1922.0,WI,97.0,0.0,0.0
6170,Wisconsin Power & Light Co,Prairie Du Sac,4.0,Conventional Hydroelectric,WAT,HY,3.0,1938.0,WI,81.0,0.0,0.0
6171,Wisconsin Power & Light Co,Prairie Du Sac,4.0,Conventional Hydroelectric,WAT,HY,3.0,1938.0,WI,81.0,0.0,0.0
6172,Wisconsin Power & Light Co,Prairie Du Sac,4.0,Conventional Hydroelectric,WAT,HY,11.0,1940.0,WI,79.0,0.0,0.0
6173,Wisconsin Power & Light Co,Prairie Du Sac,4.0,Conventional Hydroelectric,WAT,HY,10.0,1940.0,WI,79.0,0.0,0.0
6174,Wisconsin Power & Light Co,Rock River,37.5,Natural Gas Fired Combustion Turbine,NG,GT,8.0,1967.0,WI,52.0,0.059,2.2125
6175,Wisconsin Power & Light Co,Rock River,18.0,Natural Gas Fired Combustion Turbine,NG,GT,12.0,1968.0,WI,51.0,0.059,1.0619999999999998
6176,Wisconsin Power & Light Co,Rock River,56.7,Natural Gas Fired Combustion Turbine,NG,GT,6.0,1972.0,WI,47.0,0.059,3.3453
6177,Wisconsin Power & Light Co,Rock River,56.7,Natural Gas Fired Combustion Turbine,NG,GT,6.0,1972.0,WI,47.0,0.059,3.3453
6178,Wisconsin Power & Light Co,Sheepskin,41.7,Natural Gas Fired Combustion Turbine,NG,GT,6.0,1971.0,WI,48.0,0.059,2.4603
6179,Wisconsin Public Service Corp,Alexander,1.4,Conventional Hydroelectric,WAT,HY,1.0,1925.0,WI,94.0,0.0,0.0
6180,Wisconsin Public Service Corp,Alexander,1.4,Conventional Hydroelectric,WAT,HY,1.0,1925.0,WI,94.0,0.0,0.0
6181,Wisconsin Public Service Corp,Alexander,1.4,Conventional Hydroelectric,WAT,HY,1.0,1925.0,WI,94.0,0.0,0.0
6182,Wisconsin Public Service Corp,Caldron Falls,3.2,Conventional Hydroelectric,WAT,HY,11.0,1924.0,WI,95.0,0.0,0.0
6183,Wisconsin Public Service Corp,Caldron Falls,3.2,Conventional Hydroelectric,WAT,HY,11.0,1924.0,WI,95.0,0.0,0.0
6184,Wisconsin Public Service Corp,Grandfather Falls,11.0,Conventional Hydroelectric,WAT,HY,12.0,1938.0,WI,81.0,0.0,0.0
6185,Wisconsin Public Service Corp,Grandfather Falls,6.2,Conventional Hydroelectric,WAT,HY,12.0,1938.0,WI,81.0,0.0,0.0
6186,Wisconsin Public Service Corp,Hat Rapids,0.8,Conventional Hydroelectric,WAT,HY,6.0,1923.0,WI,96.0,0.0,0.0
6187,Wisconsin Public Service Corp,Hat Rapids,0.5,Conventional Hydroelectric,WAT,HY,10.0,1984.0,WI,35.0,0.0,0.0
6188,Wisconsin Public Service Corp,Hat Rapids,0.4,Conventional Hydroelectric,WAT,HY,9.0,1984.0,WI,35.0,0.0,0.0
6189,Wisconsin Public Service Corp,High Falls (WI),1.4,Conventional Hydroelectric,WAT,HY,8.0,1910.0,WI,109.0,0.0,0.0
6190,Wisconsin Public Service Corp,High Falls (WI),1.4,Conventional Hydroelectric,WAT,HY,8.0,1910.0,WI,109.0,0.0,0.0
6191,Wisconsin Public Service Corp,High Falls (WI),1.4,Conventional Hydroelectric,WAT,HY,8.0,1910.0,WI,109.0,0.0,0.0
6192,Wisconsin Public Service Corp,High Falls (WI),1.4,Conventional Hydroelectric,WAT,HY,8.0,1910.0,WI,109.0,0.0,0.0
6193,Wisconsin Public Service Corp,High Falls (WI),1.4,Conventional Hydroelectric,WAT,HY,8.0,1910.0,WI,109.0,0.0,0.0
6194,Wisconsin Public Service Corp,Johnson Falls,1.7,Conventional Hydroelectric,WAT,HY,7.0,1923.0,WI,96.0,0.0,0.0
6195,Wisconsin Public Service Corp,Johnson Falls,1.7,Conventional Hydroelectric,WAT,HY,7.0,1923.0,WI,96.0,0.0,0.0
6196,Wisconsin Public Service Corp,Merrill,0.4,Conventional Hydroelectric,WAT,HY,3.0,1917.0,WI,102.0,0.0,0.0
6197,Wisconsin Public Service Corp,Merrill,0.4,Conventional Hydroelectric,WAT,HY,3.0,1917.0,WI,102.0,0.0,0.0
6198,Wisconsin Public Service Corp,Merrill,1.5,Conventional Hydroelectric,WAT,HY,6.0,1984.0,WI,35.0,0.0,0.0
6199,Wisconsin Public Service Corp,Potato Rapids,0.5,Conventional Hydroelectric,WAT,HY,6.0,1926.0,WI,93.0,0.0,0.0
6200,Wisconsin Public Service Corp,Potato Rapids,0.4,Conventional Hydroelectric,WAT,HY,5.0,1921.0,WI,98.0,0.0,0.0
6201,Wisconsin Public Service Corp,Potato Rapids,0.4,Conventional Hydroelectric,WAT,HY,5.0,1921.0,WI,98.0,0.0,0.0
6202,Wisconsin Public Service Corp,Pulliam,91.0,Natural Gas Fired Combustion Turbine,NG,GT,5.0,2003.0,WI,16.0,0.059,5.369
6203,Wisconsin Public Service Corp,Sandstone Rapids,1.9,Conventional Hydroelectric,WAT,HY,1.0,1925.0,WI,94.0,0.0,0.0
6204,Wisconsin Public Service Corp,Sandstone Rapids,1.9,Conventional Hydroelectric,WAT,HY,1.0,1925.0,WI,94.0,0.0,0.0
6205,Wisconsin Public Service Corp,Tomahawk,1.3,Conventional Hydroelectric,WAT,HY,1.0,1938.0,WI,81.0,0.0,0.0
6206,Wisconsin Public Service Corp,Tomahawk,1.3,Conventional Hydroelectric,WAT,HY,1.0,1938.0,WI,81.0,0.0,0.0
6207,Wisconsin Public Service Corp,West Marinette,41.8,Natural Gas Fired Combustion Turbine,NG,GT,6.0,1971.0,WI,48.0,0.059,2.4661999999999997
6208,Wisconsin Public Service Corp,West Marinette,41.8,Natural Gas Fired Combustion Turbine,NG,GT,4.0,1973.0,WI,46.0,0.059,2.4661999999999997
6209,Wisconsin Public Service Corp,West Marinette,103.5,Natural Gas Fired Combustion Turbine,NG,GT,5.0,1993.0,WI,26.0,0.059,6.1065
6210,Wisconsin Public Service Corp,Wausau,1.8,Conventional Hydroelectric,WAT,HY,3.0,1921.0,WI,98.0,0.0,0.0
6211,Wisconsin Public Service Corp,Wausau,1.8,Conventional Hydroelectric,WAT,HY,5.0,1921.0,WI,98.0,0.0,0.0
6212,Wisconsin Public Service Corp,Wausau,1.8,Conventional Hydroelectric,WAT,HY,3.0,1924.0,WI,95.0,0.0,0.0
6213,Wisconsin Public Service Corp,Weston,81.6,Natural Gas Steam Turbine,NG,ST,9.0,1960.0,WI,59.0,0.059,4.814399999999999
6214,Wisconsin Public Service Corp,Weston,350.5,Conventional Steam Coal,SUB,ST,12.0,1981.0,WI,38.0,0.1,35.050000000000004
6215,Wisconsin Public Service Corp,Weston,19.6,Natural Gas Fired Combustion Turbine,NG,GT,3.0,1969.0,WI,50.0,0.059,1.1564
6216,Wisconsin Public Service Corp,Weston,56.7,Natural Gas Fired Combustion Turbine,NG,GT,6.0,1973.0,WI,46.0,0.059,3.3453
6217,Wisconsin Public Service Corp,Weston,595.0,Conventional Steam Coal,SUB,ST,7.0,2008.0,WI,11.0,0.1,59.5
6218,Wisconsin River Power Company,Castle Rock,3.0,Conventional Hydroelectric,WAT,HY,8.0,1951.0,WI,68.0,0.0,0.0
6219,Wisconsin River Power Company,Castle Rock,3.0,Conventional Hydroelectric,WAT,HY,11.0,1950.0,WI,69.0,0.0,0.0
6220,Wisconsin River Power Company,Castle Rock,3.0,Conventional Hydroelectric,WAT,HY,10.0,1950.0,WI,69.0,0.0,0.0
6221,Wisconsin River Power Company,Castle Rock,3.0,Conventional Hydroelectric,WAT,HY,8.0,1950.0,WI,69.0,0.0,0.0
6222,Wisconsin River Power Company,Castle Rock,3.0,Conventional Hydroelectric,WAT,HY,8.0,1950.0,WI,69.0,0.0,0.0
6223,Wisconsin River Power Company,Petenwell,5.0,Conventional Hydroelectric,WAT,HY,8.0,1949.0,WI,70.0,0.0,0.0
6224,Wisconsin River Power Company,Petenwell,5.0,Conventional Hydroelectric,WAT,HY,10.0,1949.0,WI,70.0,0.0,0.0
6225,Wisconsin River Power Company,Petenwell,5.0,Conventional Hydroelectric,WAT,HY,11.0,1949.0,WI,70.0,0.0,0.0
6226,Wisconsin River Power Company,Petenwell,5.0,Conventional Hydroelectric,WAT,HY,1.0,1950.0,WI,69.0,0.0,0.0
6227,City of Arcadia - (WI),Arcadia Electric,1.3,Petroleum Liquids,DFO,IC,1.0,1956.0,WI,63.0,0.08,0.10400000000000001
6228,City of Arcadia - (WI),Arcadia Electric,2.0,Petroleum Liquids,DFO,IC,5.0,2007.0,WI,12.0,0.08,0.16
6229,City of Arcadia - (WI),Arcadia Electric,1.0,Petroleum Liquids,DFO,IC,1.0,1947.0,WI,72.0,0.08,0.08
6230,City of Arcadia - (WI),Arcadia Electric,0.4,Petroleum Liquids,DFO,IC,1.0,1940.0,WI,79.0,0.08,0.032
6231,City of Arcadia - (WI),Arcadia Electric,0.2,Petroleum Liquids,DFO,IC,1.0,1930.0,WI,89.0,0.08,0.016
6232,City of Arcadia - (WI),Arcadia Electric,3.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,1972.0,WI,47.0,0.059,0.177
6233,City of Arcadia - (WI),Arcadia Electric,3.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,1987.0,WI,32.0,0.059,0.177
6234,City of Arcadia - (WI),Arcadia Electric,2.0,Petroleum Liquids,DFO,IC,5.0,2002.0,WI,17.0,0.08,0.16
6235,City of Arcadia - (WI),Arcadia Electric,2.0,Petroleum Liquids,DFO,IC,5.0,2002.0,WI,17.0,0.08,0.16
6236,City of Arcadia - (WI),Arcadia Electric,2.0,Petroleum Liquids,DFO,IC,11.0,2002.0,WI,17.0,0.08,0.16
6237,City of Barron - (WI),Barron,1.1,Petroleum Liquids,DFO,IC,6.0,1998.0,WI,21.0,0.08,0.08800000000000001
6238,City of Barron - (WI),Barron,1.1,Petroleum Liquids,DFO,IC,6.0,1998.0,WI,21.0,0.08,0.08800000000000001
6239,City of Barron - (WI),Barron,1.1,Petroleum Liquids,DFO,IC,6.0,1998.0,WI,21.0,0.08,0.08800000000000001
6240,City of Barron - (WI),Barron,1.1,Petroleum Liquids,DFO,IC,6.0,1998.0,WI,21.0,0.08,0.08800000000000001
6241,City of Barron - (WI),Barron,0.8,Petroleum Liquids,DFO,IC,3.0,1944.0,WI,75.0,0.08,0.064
6242,City of Barron - (WI),Barron,1.3,Petroleum Liquids,DFO,IC,3.0,1954.0,WI,65.0,0.08,0.10400000000000001
6243,City of Barron - (WI),Barron,2.0,Petroleum Liquids,DFO,IC,3.0,1960.0,WI,59.0,0.08,0.16
6244,City of Barron - (WI),Barron,0.1,Conventional Hydroelectric,WAT,HY,8.0,1923.0,WI,96.0,0.0,0.0
6245,Village of Cashton - (WI),Cashton,0.4,Petroleum Liquids,DFO,IC,8.0,1932.0,WI,87.0,0.08,0.032
6246,Village of Cashton - (WI),Cashton,1.1,Natural Gas Internal Combustion Engine,NG,IC,1.0,1970.0,WI,49.0,0.059,0.0649
6247,Village of Cashton - (WI),Cashton,2.0,Petroleum Liquids,DFO,IC,1.0,2002.0,WI,17.0,0.08,0.16
6248,City of Cumberland - (WI),Cumberland (WI),0.7,Petroleum Liquids,DFO,IC,2.0,1945.0,WI,74.0,0.08,0.055999999999999994
6249,City of Cumberland - (WI),Cumberland (WI),0.3,Petroleum Liquids,DFO,IC,8.0,1939.0,WI,80.0,0.08,0.024
6250,City of Cumberland - (WI),Cumberland (WI),0.3,Petroleum Liquids,DFO,IC,8.0,1939.0,WI,80.0,0.08,0.024
6251,City of Cumberland - (WI),Cumberland (WI),1.3,Petroleum Liquids,DFO,IC,5.0,1954.0,WI,65.0,0.08,0.10400000000000001
6252,City of Cumberland - (WI),Cumberland (WI),2.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,1966.0,WI,53.0,0.059,0.118
6253,City of Cumberland - (WI),Cumberland (WI),7.2,Petroleum Liquids,DFO,IC,4.0,1979.0,WI,40.0,0.08,0.5760000000000001
6254,City of Cumberland - (WI),Cumberland (WI),6.6,Natural Gas Internal Combustion Engine,NG,IC,11.0,2001.0,WI,18.0,0.059,0.38939999999999997
6255,City of Cumberland - (WI),Cumberland (WI),3.5,Natural Gas Internal Combustion Engine,NG,IC,12.0,2001.0,WI,18.0,0.059,0.2065
6256,City of Elroy - (WI),Elroy,2.3,Petroleum Liquids,DFO,IC,2.0,2005.0,WI,14.0,0.08,0.184
6257,City of Elroy - (WI),Elroy,2.3,Petroleum Liquids,DFO,IC,2.0,2005.0,WI,14.0,0.08,0.184
6258,City of Elroy - (WI),Elroy,2.0,Petroleum Liquids,DFO,IC,5.0,1973.0,WI,46.0,0.08,0.16
6259,City of Fennimore - (WI),Fennimore,1.1,Petroleum Liquids,DFO,IC,2.0,1964.0,WI,55.0,0.08,0.08800000000000001
6260,City of Fennimore - (WI),Fennimore,0.9,Petroleum Liquids,DFO,IC,2.0,1952.0,WI,67.0,0.08,0.07200000000000001
6261,City of Fennimore - (WI),Fennimore,1.8,Petroleum Liquids,DFO,IC,12.0,1999.0,WI,20.0,0.08,0.14400000000000002
6262,City of Fennimore - (WI),Fennimore,1.8,Petroleum Liquids,DFO,IC,12.0,1999.0,WI,20.0,0.08,0.14400000000000002
6263,City of Fennimore - (WI),Fennimore,1.8,Petroleum Liquids,DFO,IC,12.0,1999.0,WI,20.0,0.08,0.14400000000000002
6264,City of Kaukauna,Kaukauna Gas Turbine,18.0,Natural Gas Fired Combustion Turbine,NG,GT,5.0,1969.0,WI,50.0,0.059,1.0619999999999998
6265,City of Kaukauna,Little Chute,1.1,Conventional Hydroelectric,WAT,HY,6.0,1948.0,WI,71.0,0.0,0.0
6266,City of Kaukauna,Little Chute,1.1,Conventional Hydroelectric,WAT,HY,6.0,1948.0,WI,71.0,0.0,0.0
6267,City of Kaukauna,Little Chute,1.1,Conventional Hydroelectric,WAT,HY,6.0,1948.0,WI,71.0,0.0,0.0
6268,City of Kaukauna,New Badger,4.1,Conventional Hydroelectric,WAT,HY,1.0,2014.0,WI,5.0,0.0,0.0
6269,City of Kaukauna,New Badger,4.1,Conventional Hydroelectric,WAT,HY,1.0,2014.0,WI,5.0,0.0,0.0
6270,City of Kaukauna,Rapide Croche,0.6,Conventional Hydroelectric,WAT,HY,1.0,1926.0,WI,93.0,0.0,0.0
6271,City of Kaukauna,Rapide Croche,0.6,Conventional Hydroelectric,WAT,HY,1.0,1926.0,WI,93.0,0.0,0.0
6272,City of Kaukauna,Rapide Croche,0.6,Conventional Hydroelectric,WAT,HY,1.0,1926.0,WI,93.0,0.0,0.0
6273,City of Kaukauna,Rapide Croche,0.6,Conventional Hydroelectric,WAT,HY,1.0,1926.0,WI,93.0,0.0,0.0
6274,La Farge Municipal Electric Co,La Farge,1.5,Petroleum Liquids,DFO,IC,10.0,1990.0,WI,29.0,0.08,0.12
6275,Manitowoc Public Utilities,Manitowoc,22.0,Wood/Wood Waste Biomass,WDS,ST,6.0,1955.0,WI,64.0,0.07,1.54
6276,Manitowoc Public Utilities,Manitowoc,32.0,Wood/Wood Waste Biomass,WDS,ST,6.0,1962.0,WI,57.0,0.07,2.24
6277,Manitowoc Public Utilities,Manitowoc,63.4,Petroleum Coke,PC,ST,4.0,2007.0,WI,12.0,0.08,5.072
6278,City of New Lisbon,New Lisbon,1.3,Petroleum Liquids,DFO,IC,1.0,1966.0,WI,53.0,0.08,0.10400000000000001
6279,City of New Lisbon,New Lisbon,2.4,Petroleum Liquids,DFO,IC,1.0,1977.0,WI,42.0,0.08,0.192
6280,City of New Lisbon,New Lisbon,2.3,Petroleum Liquids,DFO,IC,7.0,2005.0,WI,14.0,0.08,0.184
6281,City of New Lisbon,New Lisbon,2.3,Petroleum Liquids,DFO,IC,7.0,2005.0,WI,14.0,0.08,0.184
6282,Village of Viola - (WI),Viola,1.8,Petroleum Liquids,DFO,IC,1.0,2002.0,WI,17.0,0.08,0.14400000000000002
6283,Dairyland Power Coop,Flambeau Hydroelectric Station,7.9,Conventional Hydroelectric,WAT,HY,3.0,1951.0,WI,68.0,0.0,0.0
6284,Dairyland Power Coop,Flambeau Hydroelectric Station,6.2,Conventional Hydroelectric,WAT,HY,1.0,1951.0,WI,68.0,0.0,0.0
6285,Dairyland Power Coop,Flambeau Hydroelectric Station,7.9,Conventional Hydroelectric,WAT,HY,1.0,1951.0,WI,68.0,0.0,0.0
6286,Dairyland Power Coop,Genoa,345.6,Conventional Steam Coal,SUB,ST,6.0,1969.0,WI,50.0,0.1,34.56
6287,Oconto Electric Cooperative,Stiles,0.5,Conventional Hydroelectric,WAT,HY,3.0,1949.0,WI,70.0,0.0,0.0
6288,Oconto Electric Cooperative,Stiles,0.5,Conventional Hydroelectric,WAT,HY,3.0,1949.0,WI,70.0,0.0,0.0
6289,"Washington Island El Coop, Inc",Washington Island,0.1,Petroleum Liquids,DFO,IC,8.0,1952.0,WI,67.0,0.08,0.008
6290,"Washington Island El Coop, Inc",Washington Island,0.1,Petroleum Liquids,DFO,IC,12.0,1945.0,WI,74.0,0.08,0.008
6291,"Washington Island El Coop, Inc",Washington Island,0.2,Petroleum Liquids,DFO,IC,4.0,1951.0,WI,68.0,0.08,0.016
6292,"Washington Island El Coop, Inc",Washington Island,0.5,Petroleum Liquids,DFO,IC,6.0,1968.0,WI,51.0,0.08,0.04
6293,"Washington Island El Coop, Inc",Washington Island,0.9,Petroleum Liquids,DFO,IC,7.0,1972.0,WI,47.0,0.08,0.07200000000000001
6294,"Washington Island El Coop, Inc",Washington Island,1.6,Petroleum Liquids,DFO,IC,1.0,1997.0,WI,22.0,0.08,0.128
6295,"Washington Island El Coop, Inc",Washington Island,1.6,Petroleum Liquids,DFO,IC,1.0,1997.0,WI,22.0,0.08,0.128
6296,PacifiCorp,Dave Johnston,133.6,Conventional Steam Coal,SUB,ST,2.0,1959.0,WY,60.0,0.1,13.36
6297,PacifiCorp,Dave Johnston,133.6,Conventional Steam Coal,SUB,ST,1.0,1961.0,WY,58.0,0.1,13.36
6298,PacifiCorp,Dave Johnston,255.0,Conventional Steam Coal,SUB,ST,12.0,1964.0,WY,55.0,0.1,25.5
6299,PacifiCorp,Dave Johnston,400.0,Conventional Steam Coal,SUB,ST,7.0,1972.0,WY,47.0,0.1,40.0
6300,PacifiCorp,Naughton,192.0,Conventional Steam Coal,SUB,ST,5.0,1963.0,WY,56.0,0.1,19.200000000000003
6301,PacifiCorp,Naughton,256.0,Conventional Steam Coal,SUB,ST,10.0,1968.0,WY,51.0,0.1,25.6
6302,PacifiCorp,Naughton,384.0,Conventional Steam Coal,SUB,ST,10.0,1971.0,WY,48.0,0.1,38.400000000000006
6303,U S Bureau of Reclamation,Fremont Canyon,33.4,Conventional Hydroelectric,WAT,HY,1.0,1961.0,WY,58.0,0.0,0.0
6304,U S Bureau of Reclamation,Fremont Canyon,33.4,Conventional Hydroelectric,WAT,HY,12.0,1960.0,WY,59.0,0.0,0.0
6305,U S Bureau of Reclamation,Glendo,19.0,Conventional Hydroelectric,WAT,HY,12.0,1958.0,WY,61.0,0.0,0.0
6306,U S Bureau of Reclamation,Glendo,19.0,Conventional Hydroelectric,WAT,HY,4.0,1959.0,WY,60.0,0.0,0.0
6307,U S Bureau of Reclamation,Guernsey,3.2,Conventional Hydroelectric,WAT,HY,7.0,1927.0,WY,92.0,0.0,0.0
6308,U S Bureau of Reclamation,Guernsey,3.2,Conventional Hydroelectric,WAT,HY,1.0,1928.0,WY,91.0,0.0,0.0
6309,U S Bureau of Reclamation,Kortes,12.0,Conventional Hydroelectric,WAT,HY,1.0,1951.0,WY,68.0,0.0,0.0
6310,U S Bureau of Reclamation,Kortes,12.0,Conventional Hydroelectric,WAT,HY,8.0,1950.0,WY,69.0,0.0,0.0
6311,U S Bureau of Reclamation,Kortes,12.0,Conventional Hydroelectric,WAT,HY,6.0,1950.0,WY,69.0,0.0,0.0
6312,U S Bureau of Reclamation,Seminoe,17.2,Conventional Hydroelectric,WAT,HY,8.0,1939.0,WY,80.0,0.0,0.0
6313,U S Bureau of Reclamation,Seminoe,17.2,Conventional Hydroelectric,WAT,HY,8.0,1939.0,WY,80.0,0.0,0.0
6314,U S Bureau of Reclamation,Seminoe,17.2,Conventional Hydroelectric,WAT,HY,8.0,1939.0,WY,80.0,0.0,0.0
6315,U S Bureau of Reclamation,Shoshone (WY),3.0,Conventional Hydroelectric,WAT,HY,4.0,1922.0,WY,97.0,0.0,0.0
6316,U S Bureau of Reclamation,Fontenelle,10.0,Conventional Hydroelectric,WAT,HY,5.0,1968.0,WY,51.0,0.0,0.0
6317,City of Greenville - (TX),Powerlane Plant,8.4,Natural Gas Internal Combustion Engine,NG,IC,6.0,2010.0,TX,9.0,0.059,0.4956
6318,City of Greenville - (TX),Powerlane Plant,8.4,Natural Gas Internal Combustion Engine,NG,IC,6.0,2010.0,TX,9.0,0.059,0.4956
6319,City of Greenville - (TX),Powerlane Plant,8.4,Natural Gas Internal Combustion Engine,NG,IC,6.0,2010.0,TX,9.0,0.059,0.4956
6320,City of Greenville - (TX),Powerlane Plant,18.8,Natural Gas Steam Turbine,NG,ST,1.0,1966.0,TX,53.0,0.059,1.1092
6321,City of Greenville - (TX),Powerlane Plant,25.0,Natural Gas Steam Turbine,NG,ST,8.0,1967.0,TX,52.0,0.059,1.4749999999999999
6322,City of Greenville - (TX),Powerlane Plant,43.2,Natural Gas Steam Turbine,NG,ST,8.0,1978.0,TX,41.0,0.059,2.5488
6323,City of Kaukauna,Combined Locks,3.1,Conventional Hydroelectric,WAT,HY,2.0,1988.0,WI,31.0,0.0,0.0
6324,City of Kaukauna,Combined Locks,3.1,Conventional Hydroelectric,WAT,HY,2.0,1988.0,WI,31.0,0.0,0.0
